,crdc_id,year,ncessch,leaid,teachers_fte_crdc,teachers_certified_fte,teachers_uncertified_fte,teachers_first_year_fte,teachers_second_year_fte,teachers_current_sy,teachers_previous_sy,teachers_absent_fte,counselors_fte,psychologists_fte,social_workers_fte,nurses_fte,security_guard_fte,law_enforcement_fte,law_enforcement_ind
268,060003611087,2011,060003611087,0600036,27.0,27.52,,2.0,4.0,,,0.0,,,,,,,
269,060003611734,2011,060003611734,0600036,31.0,31.0,,2.0,0.0,,,10.0,,,,,,,
270,060003611735,2011,060003611735,0600036,20.0,20.5,,2.0,2.0,,,4.0,2.0,,,,,,
271,060003612351,2011,060003612351,0600036,25.0,25.0,,0.0,0.0,,,8.0,,,,,,,
272,060003612523,2011,060003612523,0600036,25.0,25.0,,2.0,5.0,,,3.0,,,,,,,
273,060003699999,2011,,,2.0,2.25,,1.0,0.0,,,0.0,,,,,,,
274,060003701550,2011,060003701550,0600037,14.0,14.5,,0.5,0.0,,,3.0,,,,,,,
275,060003701551,2011,060003701551,0600037,10.0,10.17,,0.0,0.0,,,0.0,0.5,,,,,,
276,060003801994,2011,060003801994,0600038,3.0,3.83,,0.0,0.6,,,0.0,0.2,,,,,,
277,060003803640,2011,060003803640,0600038,2.0,2.0,,1.0,0.0,,,0.0,,,,,,,
278,060003807500,2011,060003807500,0600038,38.0,2.13,,2.0,1.0,,,0.0,0.6,,,,,,
279,060003809400,2011,060003809400,0600038,1.0,1.0,,0.0,0.0,,,0.0,,,,,,,
280,060003901212,2011,060003901212,0600039,23.0,23.0,,0.0,0.0,,,1.0,,,,,,,
281,060003901213,2011,060003901213,0600039,35.0,35.0,,0.0,1.0,,,3.0,,,,,,,
282,060003907540,2011,060003907540,0600039,32.0,32.0,,0.0,1.0,,,2.0,3.0,,,,,,
283,060003908524,2011,060003908524,0600039,3.0,3.0,,0.0,0.0,,,0.0,0.0,,,,,,
284,060003910965,2011,060003910965,0600039,29.0,29.0,,0.0,1.0,,,0.0,,,,,,,
285,060003911971,2011,060003911971,0600039,3.0,3.0,,0.0,0.0,,,0.0,0.0,,,,,,
286,060004005118,2011,060004005118,0600040,24.0,24.0,,0.0,1.0,,,7.0,,,,,,,
287,060004005119,2011,060004005119,0600040,23.0,23.0,,0.0,1.0,,,4.0,,,,,,,
288,060004005120,2011,060004005120,0600040,28.0,28.5,,2.0,0.0,,,11.0,1.0,,,,,,
289,060004007830,2011,060004007830,0600040,1.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,
290,060004205341,2011,060004205341,0600042,10.0,10.0,,0.0,0.0,,,7.0,1.0,,,,,,
291,060004206527,2011,060004206527,0600042,1.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,
292,060004206844,2011,060004206844,0600042,5.0,5.0,,1.0,0.0,,,4.0,,,,,,,
293,060004210387,2011,060004210387,0600042,4.0,4.0,,0.0,0.0,,,0.0,0.0,,,,,,
294,060004212735,2011,060004212735,0600042,2.0,2.0,,0.0,0.0,,,0.0,,,,,,,
295,060004306172,2011,060004306172,0600043,22.0,22.8,,1.0,0.0,,,4.0,,,,,,,
296,060004306173,2011,060004306173,0600043,26.0,26.95,,0.0,0.0,,,0.0,,,,,,,
297,060004306174,2011,060004306174,0600043,22.0,22.45,,0.0,1.0,,,2.0,,,,,,,
298,060004308369,2011,060004308369,0600043,34.0,34.95,,1.0,1.0,,,4.0,0.5,,,,,,
299,060004402139,2011,060004402139,0600044,30.0,30.4,,0.0,1.0,,,7.0,,,,,,,
300,060004402140,2011,060004402140,0600044,27.0,27.33,,3.0,0.0,,,5.0,2.0,,,,,,
301,060004402141,2011,060004402141,0600044,16.0,16.8,,0.0,0.0,,,3.0,,,,,,,
302,060004406727,2011,060004406727,0600044,2.0,2.0,,0.0,0.0,,,0.0,0.0,,,,,,
303,060004499999,2011,060004412872,0600044,4.0,4.0,,0.0,0.0,,,0.0,,,,,,,
304,060004507089,2011,060004507089,0600045,2.0,2.5,,0.0,0.0,,,0.0,0.0,,,,,,
305,060004507090,2011,060004507090,0600045,34.0,34.0,,0.0,1.0,,,1.0,1.5,,,,,,
306,060004507091,2011,060004507091,0600045,19.0,19.0,,0.0,0.0,,,0.0,,,,,,,
307,060004507092,2011,060004507092,0600045,21.0,21.0,,0.0,0.0,,,0.0,,,,,,,
308,060004507093,2011,060004507093,0600045,21.0,21.0,,0.0,0.0,,,0.0,,,,,,,
309,060004508484,2011,060004508484,0600045,1.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,
310,060004607183,2011,060004607183,0600046,33.0,33.2,,3.0,1.0,,,7.0,2.0,,,,,,
311,060004607184,2011,060004607184,0600046,26.0,26.83,,2.0,2.0,,,3.0,,,,,,,
312,060004607185,2011,060004607185,0600046,40.0,40.41,,6.0,2.0,,,6.0,,,,,,,
313,060004611204,2011,060004611204,0600046,2.0,2.0,,0.0,0.0,,,1.0,0.0,,,,,,
314,060004707366,2011,060004707366,0600047,1.0,1.0,,0.0,0.0,,,1.0,0.0,,,,,,
315,060004707371,2011,060004707371,0600047,95.0,95.0,,3.0,0.0,,,84.0,5.0,,,,,,
316,060004707379,2011,060004707379,0600047,2.0,2.0,,0.0,0.0,,,1.0,0.0,,,,,,
317,060004707380,2011,060004707380,0600047,81.0,80.0,,0.0,1.0,,,51.0,4.0,,,,,,
318,060004707383,2011,060004707383,0600047,21.0,21.0,,0.0,0.0,,,17.0,,,,,,,
319,060004707384,2011,060004707384,0600047,39.0,39.0,,0.0,0.0,,,32.0,,,,,,,
320,060004707387,2011,060004707387,0600047,20.0,20.0,,0.0,0.0,,,14.0,,,,,,,
321,060004707390,2011,060004707390,0600047,36.0,36.0,,0.0,0.0,,,23.0,,,,,,,
322,060004707393,2011,060004707393,0600047,42.0,42.0,,0.0,0.0,,,30.0,,,,,,,
323,060004707396,2011,060004707396,0600047,23.0,23.0,,0.0,0.0,,,15.0,,,,,,,
324,060004707397,2011,060004707397,0600047,25.0,25.5,,0.0,1.0,,,17.0,,,,,,,
325,060004707398,2011,060004707398,0600047,24.0,24.0,,0.0,0.0,,,10.0,,,,,,,
326,060004707399,2011,060004707399,0600047,54.0,54.4,,0.0,1.0,,,41.0,,,,,,,
327,060004707400,2011,060004707400,0600047,17.0,17.0,,0.0,0.0,,,12.0,,,,,,,
328,060004707401,2011,060004707401,0600047,24.0,24.9,,0.0,0.0,,,13.0,,,,,,,
329,060004708341,2011,060004708341,0600047,2.0,2.0,,0.0,0.0,,,1.0,0.0,,,,,,
330,060004710394,2011,060004710394,0600047,36.0,36.0,,0.0,1.0,,,26.0,,,,,,,
331,060004711784,2011,060004711784,0600047,44.0,44.0,,1.0,0.0,,,29.0,,,,,,,
332,060004712105,2011,060004712105,0600047,11.0,11.0,,0.0,0.0,,,6.0,0.0,,,,,,
333,060004712372,2011,060004712372,0600047,76.0,75.8,,7.0,5.0,,,57.0,4.0,,,,,,
334,060004807403,2011,060004807403,0600048,0.0,0.8,,0.0,0.0,,,0.5,,,,,,,
335,060004807404,2011,060004807404,0600048,89.0,89.24,,1.0,0.0,,,41.5,5.4,,,,,,
336,060004807405,2011,060004807405,0600048,7.0,7.3,,0.0,0.0,,,4.4,0.8,,,,,,
337,060004807406,2011,060004807406,0600048,17.0,17.8,,0.0,0.0,,,12.0,,,,,,,
338,060004807407,2011,060004807407,0600048,20.0,20.5,,0.0,0.0,,,16.0,,,,,,,
339,060004807408,2011,060004807408,0600048,19.0,19.0,,0.0,0.0,,,8.0,,,,,,,
340,060004807409,2011,060004807409,0600048,30.0,30.09,,0.0,0.0,,,15.8,,,,,,,
341,060004807410,2011,060004807410,0600048,20.0,20.0,,0.0,2.0,,,16.0,,,,,,,
342,060004807411,2011,060004807411,0600048,12.0,12.5,,0.0,0.0,,,10.9,,,,,,,
343,060004807412,2011,060004807412,0600048,31.0,31.58,,1.0,0.0,,,17.0,,,,,,,
344,060004810396,2011,060004810396,0600048,16.0,16.8,,0.0,0.0,,,8.0,,,,,,,
345,060004812391,2011,060004812391,0600048,8.0,8.0,,0.0,0.0,,,3.0,0.0,,,,,,
346,060004907413,2011,060004907413,0600049,1.0,1.83,,0.17,0.0,,,0.0,0.0,,,,,,
347,060004907414,2011,060004907414,0600049,18.0,18.0,,0.33,0.33,,,2.0,1.0,,,,,,
348,060004907415,2011,060004907415,0600049,19.0,19.4,,1.17,1.0,,,2.5,,,,,,,
349,060004907416,2011,060004907416,0600049,10.0,10.83,,1.33,0.0,,,1.5,,,,,,,
350,060004908623,2011,060004908623,0600049,1.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,
351,060005102012,2011,060005102012,0600051,21.0,21.0,,3.0,0.0,,,6.0,,,,,,,
352,060005102013,2011,060005102013,0600051,20.0,20.0,,1.0,1.0,,,11.0,,,,,,,
353,060005102014,2011,060005102014,0600051,32.0,32.0,,4.0,1.0,,,10.0,,,,,,,
354,060005102015,2011,060005102015,0600051,1.0,1.0,,0.0,0.0,,,1.0,0.0,,,,,,
355,060005102016,2011,060005102016,0600051,29.0,29.0,,0.0,2.0,,,5.0,2.0,,,,,,
356,060005107951,2011,060005107951,0600051,1.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,
357,060005201475,2011,060005201475,0600052,22.0,22.0,,1.0,1.0,,,3.0,,,,,,,
358,060005201476,2011,060005201476,0600052,30.0,30.0,,0.0,2.0,,,7.0,,,,,,,
359,060005201477,2011,060005201477,0600052,59.0,59.88,,1.0,3.0,,,20.0,3.0,,,,,,
360,060005201479,2011,060005201479,0600052,16.0,16.0,,0.0,0.0,,,2.0,,,,,,,
361,060005201481,2011,060005201481,0600052,20.0,19.65,,0.0,1.0,,,4.0,,,,,,,
362,060005201484,2011,060005201484,0600052,22.0,21.0,,1.0,0.0,,,6.0,,,,,,,
363,060005201487,2011,060005201487,0600052,5.0,5.4,,0.0,1.0,,,0.0,0.0,,,,,,
364,060006002208,2011,060006002208,0600060,21.0,21.0,,3.0,0.0,,,8.0,,,,,,,
365,060006002209,2011,060006002209,0600060,29.0,29.0,,0.0,0.0,,,5.0,,,,,,,
366,060006002212,2011,060006002212,0600060,33.0,33.0,,2.0,0.0,,,3.0,1.4,,,,,,
367,060006004164,2011,060006004164,0600060,1.0,1.0,,0.0,0.0,,,1.0,0.2,,,,,,
368,060006011342,2011,060006011342,0600060,12.0,12.0,,0.0,0.0,,,0.0,,,,,,,
369,060006012090,2011,060006012090,0600060,1.0,1.0,,0.0,0.0,,,1.0,,,,,,,
370,060006012334,2011,060006012334,0600060,1.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,
371,060006104232,2011,060006104232,0600061,37.0,37.0,,0.0,1.0,,,11.0,1.5,,,,,,
372,060006105114,2011,060006105114,0600061,24.0,24.0,,0.0,0.0,,,4.0,,,,,,,
373,060006105115,2011,060006105115,0600061,25.0,25.0,,0.0,0.0,,,5.0,,,,,,,
374,060006111814,2011,060006111814,0600061,3.0,3.0,,1.0,0.0,,,0.0,0.25,,,,,,
375,060006111925,2011,060006111925,0600061,20.0,20.0,,2.0,0.0,,,4.0,,,,,,,
376,060006112206,2011,060006112206,0600061,23.0,23.0,,0.0,0.0,,,3.0,,,,,,,
377,060006204231,2011,060006204231,0600062,68.0,68.0,,0.0,4.0,,,14.0,4.0,,,,,,
378,060006204233,2011,060006204233,0600062,25.0,25.0,,1.0,2.0,,,8.0,,,,,,,
379,060006204234,2011,060006204234,0600062,35.0,35.0,,0.0,1.0,,,14.0,,,,,,,
380,060006204235,2011,060006204235,0600062,24.0,24.0,,1.0,1.0,,,6.0,,,,,,,
381,060006204236,2011,060006204236,0600062,34.0,34.0,,2.0,0.0,,,8.66,,,,,,,
382,060006206752,2011,060006206752,0600062,3.0,3.0,,0.0,0.0,,,0.0,0.0,,,,,,
383,060006206757,2011,060006206757,0600062,5.0,5.5,,0.0,0.0,,,0.0,0.0,,,,,,
384,060006210697,2011,060006210697,0600062,4.0,4.0,,0.0,0.0,,,0.0,0.0,,,,,,
385,060006211500,2011,060006211500,0600062,30.0,30.0,,0.0,0.0,,,7.0,,,,,,,
386,060006306868,2011,060006306868,0600063,18.0,18.5,,0.0,0.0,,,6.0,,,,,,,
387,060006308657,2011,060006308657,0600063,27.0,27.0,,0.0,0.0,,,6.0,1.0,,,,,,
388,060006310698,2011,060006310698,0600063,83.0,83.34,,4.05,1.88,,,0.0,0.5,,,,,,
389,060006312193,2011,060006312193,0600063,2.0,2.4,,0.0,0.0,,,0.0,0.25,,,,,,
390,060006312220,2011,060006312220,0600063,19.0,19.0,,0.0,0.0,,,5.0,,,,,,,
391,060006312224,2011,060006312224,0600063,15.0,15.0,,0.0,0.0,,,4.0,,,,,,,
392,060006404869,2011,060006404869,0600064,22.0,22.54,,3.0,1.16,,,15.0,,,,,,,
393,060006404870,2011,060006404870,0600064,20.0,20.0,,1.0,0.0,,,9.0,,,,,,,
394,060006404871,2011,060006404871,0600064,32.0,32.0,,1.81,3.0,,,12.0,,,,,,,
395,060006404872,2011,060006404872,0600064,30.0,30.0,,0.0,0.0,,,6.0,,,,,,,
396,060006404873,2011,060006404873,0600064,24.0,24.0,,1.98,2.0,,,10.0,,,,,,,
397,060006404874,2011,060006404874,0600064,17.0,17.0,,0.0,1.0,,,8.0,,,,,,,
398,060006404875,2011,060006404875,0600064,30.0,30.0,,1.0,2.0,,,9.0,,,,,,,
399,060006404876,2011,060006404876,0600064,23.0,23.0,,0.0,1.0,,,5.0,,,,,,,
400,060006404877,2011,060006404877,0600064,26.0,26.0,,0.0,0.0,,,3.0,,,,,,,
401,060006404878,2011,060006404878,0600064,10.0,10.0,,0.0,0.0,,,2.0,0.0,,,,,,
402,060006404879,2011,060006404879,0600064,77.0,77.4,,1.0,1.0,,,40.0,3.0,,,,,,
403,060006404880,2011,060006404880,0600064,74.0,74.2,,1.82,2.52,,,43.0,3.0,,,,,,
404,060006407467,2011,060006407467,0600064,23.0,23.0,,1.87,0.0,,,10.0,,,,,,,
405,060006407905,2011,060006407905,0600064,3.0,3.0,,0.0,0.0,,,2.0,0.0,,,,,,
406,060006408426,2011,060006408426,0600064,49.0,49.67,,0.0,0.0,,,25.0,1.0,,,,,,
407,060006409424,2011,060006409424,0600064,21.0,21.0,,2.0,2.0,,,9.0,,,,,,,
408,060006410704,2011,060006410704,0600064,7.0,7.0,,0.0,0.0,,,1.0,0.0,,,,,,
409,060006411533,2011,060006411533,0600064,31.0,31.0,,5.96,2.0,,,27.0,,,,,,,
410,060006411535,2011,060006411535,0600064,19.0,19.0,,0.0,1.0,,,11.0,1.16,,,,,,
411,060006411825,2011,060006411825,0600064,24.0,24.13,,3.16,3.32,,,7.0,,,,,,,
412,060006411967,2011,,,2.0,2.0,,0.0,0.0,,,0.0,0.0,,,,,,
413,060006412042,2011,060006412042,0600064,2.0,2.0,,0.0,2.0,,,0.0,0.0,,,,,,
414,060006412356,2011,060006412356,0600064,21.0,21.33,,0.33,1.0,,,6.0,1.0,,,,,,
415,060006501237,2011,060006501237,0600065,15.0,15.0,,0.0,2.0,,,0.0,,,,,,,
416,060006501238,2011,060006501238,0600065,32.0,32.0,,1.0,1.0,,,19.0,,,,,,,
417,060006501239,2011,060006501239,0600065,22.0,22.0,,4.0,0.0,,,21.0,,,,,,,
418,060006501240,2011,060006501240,0600065,53.0,53.0,,4.0,0.0,,,12.0,,,,,,,
419,060006501241,2011,060006501241,0600065,27.0,27.0,,0.0,0.0,,,4.0,,,,,,,
420,060006501242,2011,060006501242,0600065,79.0,78.0,,1.0,0.0,,,20.0,5.0,,,,,,
421,060006501243,2011,060006501243,0600065,6.0,6.5,,0.0,0.0,,,1.0,1.0,,,,,,
422,060006509359,2011,060006509359,0600065,26.0,26.0,,2.0,0.0,,,5.0,,,,,,,
423,060006511370,2011,060006511370,0600065,9.0,9.0,,0.0,0.0,,,1.0,1.0,,,,,,
424,060006511536,2011,060006511536,0600065,18.0,18.0,,0.0,1.0,,,12.0,,,,,,,
425,060006700730,2011,060006700730,0600067,45.0,45.0,,2.0,10.0,,,1.0,,,,,,,
426,060006700731,2011,060006700731,0600067,26.0,26.0,,1.0,2.0,,,0.0,2.0,,,,,,
427,060006700732,2011,060006700732,0600067,1.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,
428,060006807312,2011,060006807312,0600068,26.0,26.0,,3.0,2.0,,,8.0,,,,,,,
429,060006808144,2011,060006808144,0600068,2.0,2.0,,0.0,0.0,,,0.0,0.0,,,,,,
430,060006810542,2011,060006810542,0600068,26.0,26.41,,0.0,4.0,,,20.0,1.0,,,,,,
431,060006810543,2011,060006810543,0600068,11.0,11.5,,0.0,0.0,,,1.0,,,,,,,
432,060006811680,2011,060006811680,0600068,1.0,1.25,,0.0,0.0,,,1.0,0.0,,,,,,
433,060006811681,2011,060006811681,0600068,2.0,2.0,,0.0,0.0,,,2.0,0.0,,,,,,
434,060006811682,2011,060006811682,0600068,13.0,13.5,,0.0,0.0,,,5.0,,,,,,,
435,060006811949,2011,060006811949,0600068,1.0,1.5,,0.0,0.0,,,0.0,0.0,,,,,,
436,060006812658,2011,060006812658,0600068,1.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,
437,060006908607,2011,060006908607,0600069,54.0,54.8,,0.0,1.0,,,21.0,2.0,,,,,,
438,060006908608,2011,060006908608,0600069,4.0,4.2,,0.0,0.0,,,1.0,0.0,,,,,,
439,060006908610,2011,060006908610,0600069,12.0,12.0,,0.0,0.0,,,10.0,,,,,,,
440,060006908612,2011,060006908612,0600069,36.0,36.2,,0.0,0.0,,,19.0,,,,,,,
441,060006908613,2011,060006908613,0600069,34.0,24.0,,0.0,0.0,,,14.0,,,,,,,
442,060006908614,2011,060006908614,0600069,23.0,23.0,,1.0,0.0,,,14.0,,,,,,,
443,060006910646,2011,060006910646,0600069,2.0,2.0,,0.0,0.0,,,1.0,0.0,,,,,,
444,060006911158,2011,060006911158,0600069,26.0,26.5,,0.0,1.0,,,17.0,,,,,,,
445,060007108706,2011,060007108706,0600071,15.0,15.0,,0.0,0.0,,,0.0,,,,,,,
446,060007210388,2011,063441010388,0634410,36.0,36.0,,0.0,0.0,,,2.0,,,,,,,
447,060009411035,2011,060009411035,0600094,143.0,143.86,,11.0,7.0,,,3.0,0.0,,,,,,
448,060011110924,2011,060011110924,0600111,1.0,1.0,,0.0,0.0,,,0.0,1.0,,,,,,
449,060011599982,2011,062271011313,0622710,24.0,24.0,,1.0,2.0,,,9.0,2.0,,,,,,
450,060011599983,2011,,,7.0,7.0,,3.0,4.0,,,1.0,,,,,,,
451,060011599984,2011,,,27.0,25.0,,2.0,6.0,,,5.0,2.0,,,,,,
452,060011599985,2011,062271011635,0622710,32.0,30.0,,3.0,2.0,,,8.0,2.0,,,,,,
453,060011599986,2011,062271012690,0622710,19.0,19.0,,4.0,5.0,,,1.0,,,,,,,
454,060011599987,2011,,,27.0,22.0,,0.0,2.0,,,7.0,1.0,,,,,,
455,060011599988,2011,062271011640,0622710,23.0,23.0,,11.0,1.0,,,8.0,2.0,,,,,,
456,060011599989,2011,062271011639,0622710,29.0,24.0,,3.0,8.0,,,4.0,2.0,,,,,,
457,060011599990,2011,062271012285,0622710,37.0,23.0,,0.0,9.0,,,7.0,2.0,,,,,,
458,060011599991,2011,062271012306,0622710,45.0,32.0,,2.0,6.0,,,12.0,3.0,,,,,,
459,060011599992,2011,062271012248,0622710,44.0,33.0,,8.0,3.0,,,11.0,2.0,,,,,,
460,060011599993,2011,062271012903,0622710,23.0,21.0,,5.0,8.0,,,7.0,2.0,,,,,,
461,060011599994,2011,062271010836,0622710,27.0,27.0,,3.0,3.0,,,9.0,2.0,,,,,,
462,060011599995,2011,062271010849,0622710,28.0,27.0,,2.0,1.0,,,7.0,2.0,,,,,,
463,060011599996,2011,062142008504,0621420,27.0,25.0,,6.0,2.0,,,18.0,2.0,,,,,,
464,060011599997,2011,061839010538,0618390,27.0,27.0,,6.0,6.0,,,8.0,2.0,,,,,,
465,060011599998,2011,062271012939,0622710,29.0,20.0,,3.0,10.0,,,3.0,,,,,,,
466,060011599999,2011,062271012935,0622710,30.0,24.0,,3.0,12.0,,,8.0,,,,,,,
467,060011607169,2011,060011607169,0600116,1.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,
468,060011607170,2011,060011607170,0600116,6.0,6.34,,0.0,0.0,,,1.0,0.0,,,,,,
469,060011609296,2011,060011609296,0600116,10.0,10.5,,1.0,0.0,,,4.0,,,,,,,
470,060011609482,2011,060011609482,0600116,6.0,6.82,,0.0,0.0,,,2.0,,,,,,,
471,060011610544,2011,060011610544,0600116,3.0,3.0,,0.0,0.0,,,0.0,0.0,,,,,,
472,060011612212,2011,060011612212,0600116,10.0,10.0,,2.0,2.0,,,5.0,0.75,,,,,,
473,060011612495,2011,060011612495,0600116,3.0,3.33,,1.0,0.0,,,2.0,,,,,,,
474,060011612519,2011,060011612519,0600116,4.0,4.5,,0.0,0.0,,,0.0,,,,,,,
475,060011699999,2011,060011613035,0600116,10.0,10.0,,2.0,2.0,,,5.0,0.25,,,,,,
476,060013411208,2011,060013411208,0600134,24.0,24.0,,0.0,0.0,,,0.0,,,,,,,
477,060013511457,2011,060013511457,0600135,47.0,47.3,,3.0,1.0,,,0.62,1.5,,,,,,
478,060013599998,2011,,,32.0,32.5,,3.0,1.0,,,10.0,1.0,,,,,,
479,060013599999,2011,,,14.0,14.8,,0.0,0.0,,,0.62,0.5,,,,,,
480,060013611207,2011,060013611207,0600136,22.0,21.0,,2.0,2.0,,,1.0,1.0,,,,,,
481,060014211433,2011,060014211433,0600142,5.0,5.0,,0.0,0.0,,,1.0,2.0,,,,,,
482,060015110736,2011,060015110736,0600151,52.0,50.0,,0.0,0.0,,,1.0,,,,,,,
483,060015310928,2011,060015310928,0600153,9.0,9.0,,0.0,0.0,,,1.0,0.0,,,,,,
484,060015310929,2011,060015310929,0600153,90.0,90.18,,0.0,2.0,,,28.0,5.2,,,,,,
485,060015310930,2011,060015310930,0600153,75.0,75.34,,0.0,2.0,,,26.0,4.0,,,,,,
486,060015310931,2011,060015310931,0600153,70.0,70.72,,3.0,2.0,,,20.0,4.5,,,,,,
487,060015310932,2011,060015310932,0600153,3.0,3.0,,0.0,0.0,,,0.0,0.0,,,,,,
488,060015310934,2011,060015310934,0600153,34.0,34.0,,1.0,0.0,,,7.0,,,,,,,
489,060015310935,2011,060015310935,0600153,21.0,21.0,,0.0,0.0,,,6.0,,,,,,,
490,060015310936,2011,060015310936,0600153,22.0,22.0,,0.0,0.0,,,2.0,,,,,,,
491,060015310937,2011,060015310937,0600153,26.0,26.0,,2.0,1.0,,,5.0,,,,,,,
492,060015310938,2011,060015310938,0600153,19.0,19.0,,0.0,0.0,,,5.0,,,,,,,
493,060015310939,2011,060015310939,0600153,23.0,23.0,,1.0,0.0,,,8.0,,,,,,,
494,060015310940,2011,060015310940,0600153,39.0,39.0,,0.0,1.0,,,9.0,,,,,,,
495,060015310941,2011,060015310941,0600153,35.0,35.0,,2.0,1.0,,,9.0,,,,,,,
496,060015310942,2011,060015310942,0600153,25.0,25.0,,0.0,0.0,,,5.0,,,,,,,
497,060015310943,2011,060015310943,0600153,33.0,33.0,,0.0,0.0,,,4.0,,,,,,,
498,060015310944,2011,060015310944,0600153,28.0,28.0,,0.0,1.0,,,1.0,,,,,,,
499,060015310945,2011,060015310945,0600153,28.0,28.0,,1.0,0.0,,,7.0,,,,,,,
500,060015310946,2011,060015310946,0600153,32.0,32.0,,0.0,2.0,,,6.0,,,,,,,
501,060015811502,2011,060015811502,0600158,8.0,8.0,,1.0,1.0,,,0.0,1.0,,,,,,
502,060015811503,2011,060015811503,0600158,90.0,90.0,,3.0,4.0,,,13.0,5.0,,,,,,
503,060015811504,2011,060015811504,0600158,9.0,9.0,,1.0,1.0,,,1.0,1.0,,,,,,
504,060015811505,2011,060015811505,0600158,100.0,100.0,,9.0,2.0,,,11.0,5.0,,,,,,
505,060015811506,2011,060015811506,0600158,48.0,48.0,,2.0,3.0,,,9.0,,,,,,,
506,060015811508,2011,060015811508,0600158,45.0,45.0,,3.0,2.0,,,12.0,,,,,,,
507,060015811509,2011,060015811509,0600158,37.0,37.0,,4.0,7.0,,,7.0,,,,,,,
508,060015811510,2011,060015811510,0600158,37.0,37.0,,3.0,0.0,,,7.0,,,,,,,
509,060015811511,2011,060015811511,0600158,36.0,36.0,,3.0,2.0,,,7.0,,,,,,,
510,060015811512,2011,060015811512,0600158,47.0,47.0,,4.0,3.0,,,3.0,,,,,,,
511,060015811513,2011,060015811513,0600158,29.0,29.0,,1.0,1.0,,,5.0,,,,,,,
512,060015811515,2011,060015811515,0600158,36.0,36.0,,3.0,0.0,,,10.0,,,,,,,
513,060015811516,2011,060015811516,0600158,28.0,28.0,,1.0,3.0,,,6.0,,,,,,,
514,060015811816,2011,060015811816,0600158,36.0,36.0,,0.0,0.0,,,6.0,,,,,,,
515,060015812175,2011,060015812175,0600158,37.0,37.0,,2.0,0.0,,,5.0,,,,,,,
516,060015901473,2011,060015901473,0600159,8.0,8.0,,0.0,0.0,,,0.0,,,,,,,
517,060015901474,2011,060015901474,0600159,13.0,13.35,,1.75,1.0,,,1.0,0.65,,,,,,
518,060015901615,2011,060015901615,0600159,7.0,7.9,,0.0,0.0,,,0.0,,,,,,,
519,060015904089,2011,060015904089,0600159,1.0,1.05,,0.0,0.0,,,0.0,0.05,,,,,,
520,060015907446,2011,060015907446,0600159,1.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,
521,060015908834,2011,060015908834,0600159,9.0,9.0,,0.0,0.0,,,0.0,0.3,,,,,,
522,060015999989,2011,,,1.0,1.0,,0.0,0.0,,,0.0,,,,,,,
523,060015999996,2011,,,1.0,1.0,,0.0,0.0,,,0.0,,,,,,,
524,060016000936,2011,060016000936,0600160,22.0,22.24,,0.0,0.0,,,8.0,,,,,,,
525,060016002229,2011,060016002229,0600160,1.0,1.0,,0.0,0.0,,,0.0,0.11,,,,,,
526,060016007023,2011,060016007023,0600160,34.0,34.81,,0.0,0.0,,,0.0,2.0,,,,,,
527,060016007168,2011,060016007168,0600160,1.0,1.0,,0.0,0.0,,,0.0,,,,,,,
528,060016007902,2011,060016007902,0600160,1.0,1.17,,0.0,0.0,,,0.0,0.11,,,,,,
529,060016009210,2011,060016009210,0600160,1.0,1.0,,0.0,0.0,,,0.0,0.11,,,,,,
530,060016009660,2011,060016009660,0600160,2.0,1.0,,0.0,0.0,,,0.0,0.11,,,,,,
531,060016010251,2011,060016010251,0600160,9.0,9.2,,0.0,0.0,,,2.0,,,,,,,
532,060016010252,2011,060016010252,0600160,22.0,22.51,,0.0,0.0,,,6.0,,,,,,,
533,060016010254,2011,060016010254,0600160,2.0,2.25,,0.0,0.0,,,0.0,0.11,,,,,,
534,060016010541,2011,060016010541,0600160,5.0,5.3,,0.0,0.0,,,1.0,0.0,,,,,,
535,060016012074,2011,060016012074,0600160,2.0,2.0,,1.0,0.0,,,0.0,0.11,,,,,,
536,060016012129,2011,060016012129,0600160,1.0,1.17,,0.0,0.0,,,1.0,0.11,,,,,,
537,060132212064,2011,060132212064,0601322,28.0,20.0,,3.0,4.0,,,4.0,0.0,,,,,,
538,060132212083,2011,060132212083,0601322,29.0,25.0,,1.0,4.0,,,1.0,0.0,,,,,,
539,060132212388,2011,060132212388,0601322,16.0,11.0,,2.0,2.0,,,3.0,,,,,,,
540,060132212642,2011,060132212642,0601322,16.0,8.0,,1.0,2.0,,,2.0,,,,,,,
541,060132212726,2011,060132212726,0601322,21.0,16.0,,2.0,0.0,,,0.0,,,,,,,
542,060132412077,2011,060132412077,0601324,13.0,13.0,,3.0,0.0,,,0.0,,,,,,,
543,060132412106,2011,060132412106,0601324,17.0,17.0,,1.0,1.0,,,1.0,,,,,,,
